GyroscopeStat_x_MEAN,GyroscopeStat_z_MEAN,GyroscopeStat_COV_z_x,GyroscopeStat_COV_z_y,MagneticField_x_MEAN,MagneticField_z_MEAN,MagneticField_COV_z_x,MagneticField_COV_z_y,Pressure_MEAN,LinearAcceleration_COV_z_x,LinearAcceleration_COV_z_y,LinearAcceleration_x_MEAN,LinearAcceleration_z_MEAN,attack
2.926790826345501695e-01,5.434172159205294950e-01,4.762990531086412904e-01,5.775474172947735463e-01,7.293841472651654279e-01,3.553620025977420882e-01,5.000301071760582250e-01,6.734931406022629519e-01,5.231961773064799232e-02,8.432726570608346517e-01,4.164041836226393678e-01,6.142068661165982491e-01,4.380505709624796240e-01,0.000000000000000000e+00
2.926790574543833290e-01,5.436765663244991220e-01,4.772475583531239907e-01,5.775474456202849272e-01,7.293840064914414167e-01,3.561146922502970158e-01,4.996586727407040796e-01,6.725060997450856837e-01,5.198363333181703350e-02,9.472212346310056041e-01,4.320338560532112071e-01,5.864293602049439613e-01,2.942495921696574035e-01,0.000000000000000000e+00
2.926790484596599184e-01,5.436078922181228901e-01,4.776957231839562001e-01,5.775473054561461872e-01,7.293840163442536495e-01,3.378090858564631316e-01,9.982623788386270069e-01,6.717704833795606900e-01,5.139097585170835508e-02,8.798450743480783487e-01,4.049476158870717324e-01,6.272677968259188219e-01,2.026916802610113921e-01,0.000000000000000000e+00
2.926790798757030743e-01,5.431044071528441375e-01,4.764403508252337827e-01,5.775475180236584460e-01,7.293838598902684378e-01,3.564060651371768751e-01,4.999086607053648823e-01,6.721261858078176887e-01,5.169626902484100034e-02,9.169037620784864506e-01,4.739558850276707203e-01,6.187983459135342201e-01,3.165171288743882094e-01,0.000000000000000000e+00
2.926792105480109374e-01,5.435876358965786581e-01,4.774067928085912182e-01,5.775471709654923513e-01,7.293841207185448594e-01,3.547350700970937076e-01,4.984511162225405134e-01,6.727970614894217549e-01,5.267718581928361454e-02,9.524661466692704304e-01,4.122810562293716119e-01,5.803003676314784087e-01,9.083197389885807604e-01,0.000000000000000000e+00
2.926784601867284397e-01,5.432539215156364509e-01,4.772823105996824022e-01,5.775476151461588215e-01,7.293841808975374263e-01,3.633895875578970758e-01,4.990419890204639275e-01,6.818375970289448640e-01,5.467748241351799016e-02,7.682502873171002111e-01,1.623659687764950899e-01,6.084781674926807715e-02,5.965334420880913369e-01,0.000000000000000000e+00
2.926782411589447519e-01,5.426786662618016122e-01,4.772627543294398755e-01,5.775472844583772192e-01,7.293842605730266326e-01,3.554015875717520534e-01,4.985846963789821173e-01,6.756769708648301398e-01,5.367599007866006439e-02,9.168265303935864141e-01,3.702410279881865884e-01,7.426953819635143672e-01,6.949429037520391539e-01,0.000000000000000000e+00
2.926790070584194270e-01,5.432724192277843533e-01,4.773956593453788089e-01,5.775477113421535469e-01,7.293838699512150692e-01,3.417353872178793273e-01,9.939069394587951578e-01,6.718431500776439469e-01,5.144755971915749432e-02,8.365376785602433030e-01,3.992643551898160670e-01,5.991945052682652317e-01,1.048531810766721029e-01,0.000000000000000000e+00
2.926791795300729970e-01,5.434516018857327158e-01,4.785841282822880238e-01,5.775474500801839328e-01,7.293842687905297550e-01,3.627757315671145122e-01,4.993844342790139113e-01,6.759848099058572979e-01,5.177105692518129548e-02,7.909537744809521653e-01,3.075499269788464773e-01,4.100501121364885648e-02,5.852773246329526780e-01,0.000000000000000000e+00
2.926767011597529167e-01,5.425654072521026716e-01,4.760986527997801976e-01,5.775471589816361107e-01,7.293843455130681885e-01,3.552846333451952221e-01,4.973838841168397029e-01,6.718725841629301643e-01,5.140341192208811721e-02,8.962081174784685134e-01,5.012223364961350125e-01,6.330858976966862173e-01,3.765905383360521608e-01,0.000000000000000000e+00
2.926793540287167539e-01,5.434805841782348601e-01,4.771677035664207978e-01,5.775475595117856020e-01,7.293839904026030441e-01,3.554120321103336755e-01,4.986545393664081893e-01,6.757173168172924127e-01,5.148936639977368807e-02,8.922640034604837345e-01,3.886400880054009521e-01,6.983937625345504330e-02,6.504893964110930460e-01,0.000000000000000000e+00
2.926790256022111514e-01,5.437484892452882912e-01,4.780477300605643909e-01,5.775478429169079719e-01,7.293842443102428463e-01,3.559115742221022338e-01,4.980860010267572080e-01,6.755844938455510817e-01,5.302643133844109347e-02,8.882929041000031667e-01,3.762457063380642563e-01,7.390073731145498925e-01,7.585644371941272501e-01,0.000000000000000000e+00
2.926745801583052198e-01,5.431539450347181441e-01,4.775356154310865797e-01,5.775478808134365538e-01,7.293841105444927031e-01,3.534198676144201245e-01,4.994359611034367985e-01,6.771510759147496561e-01,5.384856150792130536e-02,8.436707199407972313e-01,4.032997986076949926e-01,6.074399399657116616e-01,5.145187601957585954e-01,0.000000000000000000e+00
2.926790742974776371e-01,5.435265946770866385e-01,4.775302478515756066e-01,5.775472033958053419e-01,7.293836783098546217e-01,3.518819214966279474e-01,4.983581767345912072e-01,6.725256725167999550e-01,5.162289681646016481e-02,9.310428472464568062e-01,4.357804945023751597e-01,6.078120573173890762e-01,8.394779771615008546e-01,0.000000000000000000e+00
2.926773455795358414e-01,5.442608644103291704e-01,4.773608934542076243e-01,5.775481936278675787e-01,7.293835647544900658e-01,3.738380145528102938e-01,5.151731138659000342e-01,6.725551673845983069e-01,5.206454194111936190e-02,9.455979148501651999e-01,4.548021728698433130e-01,5.809157131746367497e-02,6.048939641109297716e-01,0.000000000000000000e+00
2.926780459974765436e-01,5.434329563677123831e-01,4.775934795335540217e-01,5.775475354648561543e-01,7.293840006018152966e-01,3.652947048571091870e-01,5.000006745253499085e-01,6.792072398759515517e-01,5.342668877725990917e-02,7.199788799367103920e-01,3.111952097777174187e-01,6.200578647691124684e-02,5.989396411092984263e-01,0.000000000000000000e+00
2.926791040106653252e-01,5.426739481797341336e-01,4.778516811003851728e-01,5.775475235084936987e-01,7.293838271678794172e-01,3.377813713305496401e-01,9.986450037153692394e-01,6.717924037123446102e-01,5.140691875538432043e-02,8.652206126226650307e-01,3.975861655692207730e-01,6.022649479190711475e-01,1.296900489396411171e-01,0.000000000000000000e+00
2.923761423240301416e-01,5.533579220992038694e-01,4.710835844950750917e-01,5.771290605264476348e-01,7.292896276682979684e-01,3.537258392167652032e-01,4.952772860668330224e-01,6.730954244904526762e-01,5.252364557541886608e-02,9.172942241027955967e-01,4.461845771371588110e-01,7.088347323646715381e-01,7.304649265905384103e-01,0.000000000000000000e+00
2.926790627173602721e-01,5.430209931131595447e-01,4.767243664185608076e-01,5.775472870659799085e-01,7.293842152853119432e-01,3.326042126523717224e-01,9.979154450471201532e-01,6.717587682801043902e-01,5.138301211634428711e-02,9.211950607643886180e-01,2.672889120257385676e-01,5.506969734601074862e-01,3.825448613376834089e-02,0.000000000000000000e+00
2.926791509011233416e-01,5.425099525297716330e-01,4.759831276725783877e-01,5.775477557778203597e-01,7.293843199837050095e-01,3.552609817355933397e-01,4.973787288622741887e-01,6.721102041457667209e-01,5.144527497942898847e-02,8.784197263384142529e-01,4.862924873956671057e-01,6.357823687998074291e-01,4.187194127243066277e-01,0.000000000000000000e+00
2.926749102722107088e-01,5.427246913839189890e-01,4.772461623409545162e-01,5.775472544191332380e-01,7.293840738647181521e-01,3.547037042748640290e-01,4.986345794887909189e-01,6.806642294858121778e-01,5.284686378610536223e-02,8.550410163696602339e-01,3.662102661842237539e-01,5.584859672887549920e-01,8.961256117455137504e-01,0.000000000000000000e+00
2.926790793025976223e-01,5.425467337362511744e-01,4.757137372808825093e-01,5.775477343519875850e-01,7.293839510625277356e-01,3.552138320967280216e-01,4.972320326734682161e-01,6.729438539642323969e-01,5.162522341786801583e-02,8.797705097625333481e-01,4.857934826551404961e-01,6.384352465603964077e-01,4.059951060358890085e-01,0.000000000000000000e+00
2.926788426003168464e-01,5.434232509949908918e-01,4.771237959597445233e-01,5.775476014680276382e-01,7.293844187534335166e-01,3.547929748355912460e-01,4.998162037903027266e-01,6.773603672679628929e-01,5.276744959193978290e-02,8.429575169990105588e-01,3.628733692349149775e-01,5.657793414765740492e-01,5.560766721044045902e-01,0.000000000000000000e+00
2.926790212770865596e-01,5.437384920820922396e-01,4.777172302006070237e-01,5.775473770848000843e-01,7.293839545381006761e-01,3.546461936116148128e-01,4.984342076150911072e-01,6.763924707852996265e-01,5.149389544877439051e-02,8.625699813319691600e-01,3.599102469609762323e-01,6.062224251054324498e-01,9.320962479608484452e-01,0.000000000000000000e+00
2.926790581869524455e-01,5.433328696486493525e-01,4.767920141236782761e-01,5.775468044312721538e-01,7.293853307809452513e-01,3.528683197787879644e-01,4.993073714323699730e-01,6.718485575352913797e-01,5.144915236216684312e-02,8.400033333249184997e-01,3.725176243320125202e-01,6.110705547293663331e-01,4.822593800978792200e-01,0.000000000000000000e+00
2.926790671287219925e-01,5.430922272709961529e-01,4.775183661460046247e-01,5.775331242744858873e-01,7.293255153180923100e-01,3.554751568269216566e-01,5.007552756752180478e-01,6.717990568757020720e-01,5.140167348814341647e-02,8.955978677447807845e-01,3.988828620273334735e-01,6.251882858247448382e-01,2.489804241435562004e-01,0.000000000000000000e+00
2.926790591813512865e-01,5.428995793955225801e-01,4.772907606600321206e-01,5.775475419922769804e-01,7.293840954537960108e-01,3.424932518855572372e-01,9.980454368821940481e-01,6.718466587354250397e-01,5.144357915895259037e-02,8.299651737539135432e-01,3.879870542207809470e-01,6.105204366830498941e-01,2.195758564437194083e-01,0.000000000000000000e+00
2.926791105771844870e-01,5.429636802758244229e-01,4.772565701208610900e-01,5.775474699755901442e-01,7.293840862866739494e-01,3.537424622565030208e-01,4.981084859783497243e-01,6.721473184172775950e-01,5.145851716652153490e-02,8.759937064337599555e-01,4.899276607280608209e-01,5.934436708902488533e-01,5.265089722675366790e-01,0.000000000000000000e+00
2.926790518690827736e-01,5.437339886230663222e-01,4.777721925675859072e-01,5.775480940457545787e-01,7.293853434229146115e-01,3.552091641453389848e-01,4.985135829753633008e-01,6.741926411974048516e-01,5.158311316733159291e-02,8.624877311085964449e-01,3.909924921307558754e-01,5.821887698766126107e-02,6.265497553017943533e-01,0.000000000000000000e+00
2.926790583203923157e-01,5.426522613516968629e-01,4.755744944133408758e-01,5.775479596091901424e-01,7.293836874518783153e-01,3.540545065783535783e-01,4.976728422038944055e-01,6.717675301319995240e-01,5.137788496257993803e-02,8.949047998930903525e-01,5.009654404764591895e-01,6.146388807988359959e-01,3.594208809135399640e-01,0.000000000000000000e+00
2.926756651605417203e-01,5.435160219756264288e-01,4.778964553083571154e-01,5.775477463683111878e-01,7.293843859229731663e-01,3.609788223649426642e-01,4.988272019676944780e-01,6.759416423159905207e-01,5.311524295127007661e-02,8.629500344961269498e-01,4.806146725456044155e-01,4.808204012351069423e-02,6.132544861337683173e-01,0.000000000000000000e+00
2.926790617506232484e-01,5.433430896999660309e-01,4.766522347619904787e-01,5.775474662306564477e-01,7.293839711277814164e-01,3.536720140992062333e-01,5.005204154255363802e-01,6.761206361012338517e-01,5.227378916830626582e-02,8.428278961591059160e-01,3.958559413676039362e-01,5.941612938954108358e-01,2.660277324632952523e-01,0.000000000000000000e+00
2.926786515516324183e-01,5.433355992395483280e-01,4.777632678946031053e-01,5.775472318556502671e-01,7.293842336803568749e-01,3.547154665055476386e-01,4.980967354070495734e-01,6.755088811762562928e-01,5.217651149044326420e-02,8.908796967870213912e-01,4.000923352416567158e-01,6.100468361609827639e-01,9.815660685154975473e-01,0.000000000000000000e+00
2.926790457185643457e-01,5.434754909556624991e-01,4.779976179150592919e-01,5.775474463434284722e-01,7.293841867760622044e-01,3.927380257444840761e-01,6.118512972617118351e-04,6.717690022368151270e-01,5.138243312437786731e-02,8.598902575807305659e-01,4.895700933713814096e-01,6.152577916137946801e-01,1.967781402936378266e-01,0.000000000000000000e+00
2.926789323098823448e-01,5.438851664806354513e-01,4.776393465183422782e-01,5.775474507612488040e-01,7.293838720806774534e-01,3.532190642294932847e-01,4.993761126713591181e-01,6.747032690124855625e-01,5.292594936215107293e-02,8.775176649210143509e-01,4.107941189412179783e-01,5.934584565818070701e-01,5.201876019575856214e-01,0.000000000000000000e+00
2.926790261166010154e-01,5.435869500615028160e-01,4.770517977096948026e-01,5.775459084687132316e-01,7.293834911256520392e-01,3.521860534327736492e-01,4.998431095959248172e-01,6.718050192302158496e-01,5.142746680615879057e-02,8.362186259102899477e-01,4.054325853159773674e-01,6.475152810860826946e-01,4.535481239804242115e-01,0.000000000000000000e+00
2.936922647379279772e-01,5.011720526968420630e-01,4.275103017725649934e-01,5.797983908088707450e-01,7.311612387003462166e-01,3.522140973861307978e-01,5.030379156217333891e-01,6.796890874412774286e-01,4.945004307095952206e-02,8.677654118820389284e-01,4.834212045777508959e-01,6.009644552441315568e-01,2.632544861337683395e-01,0.000000000000000000e+00
2.926790707803538227e-01,5.426397597990385568e-01,4.775648649684077207e-01,5.775473860752768918e-01,7.293840334566743522e-01,3.688555907543937251e-01,6.436633974368223239e-04,6.717753094005658454e-01,5.138444243498192093e-02,8.873086478100837837e-01,4.795220677797585873e-01,6.066250359723230900e-01,6.684339314845023916e-02,0.000000000000000000e+00
2.900051536010319619e-01,5.121190872703836883e-01,4.808938875028895832e-01,5.781515408117454680e-01,7.299306477947700156e-01,3.601334996172910197e-01,5.022076523691236805e-01,6.725007929773961779e-01,5.148151184644646911e-02,8.479771366069746019e-01,4.735566808597855837e-01,1.062801315764634325e-01,6.206769983686785119e-01,0.000000000000000000e+00
2.926790165434694502e-01,5.427141515560751639e-01,4.770873332020739155e-01,5.775476491672059121e-01,7.293839281814770148e-01,2.862338911677214104e-01,9.930805855226213508e-01,6.718665216907685478e-01,5.145789059251520969e-02,9.195186532311333538e-01,4.010246391860530224e-01,5.929864553388152215e-01,1.767944535073409373e-01,0.000000000000000000e+00
2.926790400064734343e-01,5.437662055554318696e-01,4.777275976812603853e-01,5.775477038564357235e-01,7.293838928646632080e-01,3.538435212932765084e-01,4.985630718216477186e-01,6.751803666810857196e-01,5.190127224915232207e-02,8.782787744788467243e-01,4.460383008003513949e-01,6.377004226466773673e-01,8.305057096247961956e-01,0.000000000000000000e+00
2.926753989978703729e-01,5.427346492675161338e-01,4.772645761120415941e-01,5.775476257186464846e-01,7.293837281442617781e-01,3.558853223864026916e-01,4.981738019126131789e-01,6.748330802309306931e-01,5.322775594465362081e-02,9.095299263485036034e-01,3.688937771273628763e-01,7.446565768727140266e-01,7.012642740619903226e-01,0.000000000000000000e+00
2.926787172601268971e-01,5.433755738856449469e-01,4.786512143969111066e-01,5.775473002089336338e-01,7.293834804029680763e-01,3.534038274047760497e-01,4.984377128244206756e-01,6.787937711997262813e-01,5.720400275951360164e-02,8.841546944776398353e-01,3.150549611503576930e-01,5.909352780621207613e-01,9.597471451876019577e-01,0.000000000000000000e+00
4.277792998252958334e-01,5.689091119578836286e-01,4.849994357625139751e-01,5.317404063614502574e-01,7.101661923168078872e-01,3.727104181474216738e-01,5.020463041270047944e-01,6.683521655404777162e-01,5.143259649092721958e-02,8.814072046331095089e-01,4.491386373177753688e-01,8.974422719590789965e-01,5.913539967373573382e-03,0.000000000000000000e+00
3.852148783693251088e-01,5.058244439588600594e-01,5.961226243180526296e-01,5.764368123456532489e-01,7.291456145724969362e-01,3.477068136229679585e-01,5.211094362693675652e-01,6.676403325596439453e-01,4.782165429781612409e-02,8.327458681763955095e-01,4.516110836491862845e-01,6.119639643104903826e-01,2.429853181076671864e-01,0.000000000000000000e+00
2.926792217309330257e-01,5.433956513254457610e-01,4.773528789754554191e-01,5.775472470641980216e-01,7.293841264823988091e-01,3.553414087072083727e-01,4.981574655580408018e-01,6.739444545564956535e-01,5.157419390782450735e-02,8.984430044758036082e-01,3.723296064425161145e-01,6.293764157249093216e-02,6.450244698205545024e-01,0.000000000000000000e+00
2.926746288560237996e-01,5.424567341883472782e-01,4.759339797630299795e-01,5.775475906314068153e-01,7.293841398793983188e-01,3.551949866797209920e-01,4.974383803872924892e-01,6.728927471960721718e-01,5.160289622399727438e-02,8.798396184027944544e-01,4.862038377774358100e-01,6.406749301993651668e-01,4.067699836867862961e-01,0.000000000000000000e+00
2.926790636292687653e-01,5.428296880756434684e-01,4.772904354538413108e-01,5.775474034191200312e-01,7.293840033747517326e-01,3.905791538050699674e-01,5.002167766273711872e-04,6.717722726288946067e-01,5.137882119591001551e-02,8.609309188208579267e-01,4.876015775289924137e-01,5.976828962288039948e-01,1.896411092985318125e-01,0.000000000000000000e+00
2.926790476002718577e-01,5.436153055494651332e-01,4.773094425272623176e-01,5.775474374804648869e-01,7.293841772999334339e-01,3.546935845222548567e-01,4.982510229793044032e-01,6.764001642307264639e-01,5.153195915750642675e-02,8.623370597906893087e-01,3.601347066114912732e-01,5.991740739687775319e-01,9.273246329526914078e-01,0.000000000000000000e+00
2.926790534386570219e-01,5.433369206532753237e-01,4.779069626398084192e-01,5.775475036817935282e-01,7.293836959777966200e-01,3.932980057476173630e-01,3.424016022522957127e-04,6.717635625839089020e-01,5.138129416247975284e-02,8.597318133811071572e-01,4.900873759539201013e-01,6.084801844178606700e-01,1.935562805872756698e-01,0.000000000000000000e+00
2.926755696946037877e-01,5.431345158997512579e-01,4.774228864995450072e-01,5.775477988176384025e-01,7.293842675136719134e-01,3.553003868210266036e-01,4.985244075843670020e-01,6.748329360811776700e-01,5.169892442164008423e-02,9.023466653747711508e-01,3.728490777207014717e-01,5.667736550411994062e-02,6.411092985318107562e-01,0.000000000000000000e+00
2.926790909885086389e-01,5.423235099280494520e-01,4.763385410367140249e-01,5.775473352517267456e-01,7.293840332165958396e-01,3.335318768945684242e-01,9.983224084393481634e-01,6.718601061930161711e-01,5.146600871824787843e-02,8.699699421636357677e-01,3.792762601504007236e-01,5.721396488857167784e-01,2.569331158238172957e-02,0.000000000000000000e+00
2.926790447472542578e-01,5.426881495952204926e-01,4.769110990557561269e-01,5.775475888866739016e-01,7.293839290947533582e-01,3.704986964850292552e-01,4.004904235054284624e-04,6.718123164124871760e-01,5.142154249487916606e-02,8.855644820483027368e-01,4.800081793867634894e-01,5.985318332883409198e-01,6.941272430668840587e-02,0.000000000000000000e+00
2.926790884786136804e-01,5.427234577855616360e-01,4.765143480145365151e-01,5.775474237516059484e-01,7.293839093055375367e-01,3.397223678850496698e-01,9.962241591121862028e-01,6.717621346700077822e-01,5.137910067077210152e-02,8.903249922721639953e-01,2.731294191261305904e-01,5.500039813899757490e-01,3.853996737357259783e-02,0.000000000000000000e+00
2.926750472454736629e-01,5.435312787927611966e-01,4.775696045140296886e-01,5.775478536388141126e-01,7.293840571468717116e-01,3.534814327940976608e-01,4.994191049269700033e-01,6.770173959275571640e-01,5.372333288265189466e-02,8.436098351400125317e-01,4.033893595633730733e-01,6.075315572649966356e-01,5.148042414355628038e-01,0.000000000000000000e+00
2.926790586092531954e-01,5.432418345413475569e-01,4.779101123303893250e-01,5.775478020608969532e-01,7.293839568990863054e-01,3.933049427886766147e-01,5.209735048810059136e-04,6.717827589618479145e-01,5.140328800567806750e-02,8.589596011334905690e-01,4.895010526794535966e-01,6.081063198283319648e-01,1.931484502446982054e-01,0.000000000000000000e+00
2.926797557170153219e-01,5.456066585226709842e-01,4.809659109205842165e-01,5.775500487095607260e-01,7.293840255907535486e-01,3.549948526341147326e-01,4.980052008265596908e-01,6.722043115548572700e-01,5.163066435678834859e-02,8.915818021983100694e-01,4.830186364474500227e-01,7.828460980233984401e-01,6.760195758564435664e-01,0.000000000000000000e+00
2.926295329304502979e-01,5.438777800961616116e-01,4.765426898901184982e-01,5.775489869294025969e-01,7.293989127759797908e-01,3.539528242490838084e-01,4.999926169985974833e-01,6.724807078477494926e-01,5.156129177893288562e-02,8.214290880888801549e-01,4.751677085082386953e-01,6.222829073646742870e-01,3.176590538336052094e-01,0.000000000000000000e+00
2.926855451567709765e-01,5.446014062408751633e-01,4.787042712215969775e-01,5.775571905477232537e-01,7.293788365977512678e-01,3.541580490793600489e-01,4.989293425523054770e-01,6.761481442301907618e-01,5.227049745950041598e-02,7.920952699577318290e-01,4.254754430423223210e-01,6.094670414711327311e-01,2.604404567699836748e-01,0.000000000000000000e+00
2.926791107349761556e-01,5.425785794986649480e-01,4.758143228128591806e-01,5.775473007058201658e-01,7.293841352644723219e-01,3.552426761930991828e-01,4.972896141244976809e-01,6.723789526489165613e-01,5.149842575393544925e-02,8.786665646849414202e-01,4.855782847390937018e-01,6.389569835999465708e-01,4.170473083197390185e-01,0.000000000000000000e+00
2.926771666068880284e-01,5.438182465134373533e-01,4.784574693285165159e-01,5.775473505193006174e-01,7.293840445475471279e-01,3.533691949055139947e-01,5.001212801202542524e-01,6.821070873045695926e-01,5.329623704688284114e-02,8.867004769900257433e-01,2.938463752662683892e-01,6.026649255780558434e-01,5.001631321370310079e-01,0.000000000000000000e+00
1.954511418693248015e-01,5.681930933431583730e-01,5.046081656393388570e-01,5.779001240452920074e-01,7.294636723908989318e-01,3.509806720460845741e-01,5.080726884956275891e-01,6.609982823509396033e-01,5.250735531195884626e-02,9.141706540084242327e-01,4.687907974925574206e-01,1.089157180233879668e-01,6.216965742251223670e-01,0.000000000000000000e+00
2.926790561225418030e-01,5.426093054510786606e-01,4.771104750639790781e-01,5.775475807790472205e-01,7.293838653415785078e-01,3.388189987051062335e-01,9.979234017575979721e-01,6.717715009221316702e-01,5.137862214366495373e-02,8.585092084932346435e-01,3.967665749838996114e-01,5.932727313862180551e-01,1.390293637846655717e-01,0.000000000000000000e+00
2.926766001916344395e-01,5.433321214131495713e-01,4.774174906193737189e-01,5.775477653344325280e-01,7.293837515522350046e-01,3.555683607035364791e-01,4.986828510107352841e-01,6.748652497395490890e-01,5.178313779528685712e-02,8.845524905532895499e-01,3.895123025763916891e-01,7.209083522125681043e-02,6.600326264274062327e-01,0.000000000000000000e+00
2.926790847445584487e-01,5.432723741846494647e-01,4.770764352379843753e-01,5.775472071434407662e-01,7.293837109709800925e-01,3.541523117006308841e-01,4.997250142062739098e-01,6.726706463589536833e-01,5.173118754035894301e-02,8.448641865722337219e-01,4.200711327595520461e-01,5.608819743452624351e-01,5.531810766721042549e-01,0.000000000000000000e+00
2.926790074221524152e-01,5.428505446913298726e-01,4.768030480849220210e-01,5.781577836859693731e-01,7.293738956345124924e-01,3.346706352914565752e-01,9.981469691577657954e-01,6.718074304325324375e-01,5.141984460273584662e-02,9.024601997172240209e-01,3.829976216949581014e-01,5.458657500155883469e-01,4.624796084828710491e-02,0.000000000000000000e+00
2.926491475272530729e-01,5.456704101458652589e-01,4.801315228638772248e-01,5.775969811644583451e-01,7.293897140369814958e-01,3.558473160426218751e-01,4.976138383460627090e-01,6.721245353117114574e-01,5.153476455405648499e-02,9.071484337588143765e-01,4.979617371051967001e-01,7.529638231970299245e-01,7.327895595432301068e-01,0.000000000000000000e+00
2.926790786492904917e-01,5.429963245200838395e-01,4.774288769200009108e-01,5.775473906080326181e-01,7.293836010909916512e-01,3.288030324102959590e-01,9.978722450860200155e-01,6.717798985666061373e-01,5.138837607334076352e-02,9.291068793451782160e-01,3.928568826388925683e-01,6.096174551959697707e-01,1.103181076672104383e-01,0.000000000000000000e+00
2.926790996528457200e-01,5.435019019197728785e-01,4.777065685975480092e-01,5.775470688547580389e-01,7.293840360369115983e-01,3.551208972358114724e-01,4.987458161245061916e-01,6.735508927639313193e-01,5.163150651697328425e-02,8.603921697287592041e-01,3.903229358875563437e-01,5.342074435887767675e-02,6.314845024469820656e-01,0.000000000000000000e+00
2.926789961105831228e-01,5.434887363876752531e-01,4.775271813030448897e-01,5.775476267711602274e-01,7.293838986123893919e-01,3.631501396853927255e-01,5.001703584081692577e-01,6.717903810095788852e-01,5.139567694360479971e-02,7.190685509193984748e-01,3.247069275879204131e-01,6.130547556585295155e-01,2.381729200652528411e-01,0.000000000000000000e+00
2.926791595738918450e-01,5.431782998630305670e-01,4.769067604442728259e-01,5.775471222800631077e-01,7.293844527387949306e-01,3.547517498493143462e-01,4.992879079245363116e-01,6.740178629633923890e-01,5.203793203208423312e-02,8.541855102757170970e-01,3.916147665923538912e-01,6.277906133788384579e-01,4.353181076672105188e-01,0.000000000000000000e+00
2.926790289855183969e-01,5.429330545779535999e-01,4.771735623263532733e-01,5.775471530483464733e-01,7.293842431675297000e-01,2.647138865565030197e-01,9.890235178866103594e-01,6.718241305801467833e-01,5.143540318836235109e-02,8.700599837100364553e-01,3.987421601643362234e-01,5.965488698480516661e-01,5.811582381729200192e-02,0.000000000000000000e+00
2.926790728260912355e-01,5.425010919399839704e-01,4.765056077856513195e-01,5.775474570182512757e-01,7.293838704000028539e-01,3.548628958977684822e-01,4.980807525746466791e-01,6.720057353725541471e-01,5.143737727313680425e-02,8.720702340326177415e-01,4.862133548812270778e-01,6.060373434414039195e-01,3.043637846655791734e-01,0.000000000000000000e+00
2.926776391779104536e-01,5.425814554514599708e-01,4.758946699009888870e-01,5.775475681117072657e-01,7.293839917768381031e-01,3.552835630958894320e-01,4.974389179908397240e-01,6.719965660546115549e-01,5.142569031818514103e-02,8.960938541021170600e-01,5.012772800043989729e-01,6.215177977401521447e-01,3.931076672104403813e-01,0.000000000000000000e+00
2.927763185907791832e-01,5.416168368220988238e-01,4.819154382553889060e-01,5.775325204859227401e-01,7.293666812318387871e-01,3.554532113963154161e-01,4.990981350784490234e-01,6.730256217317187595e-01,5.178491172416337801e-02,9.174998285836556411e-01,3.954002095144285578e-01,5.836278103548000473e-01,8.515497553017944421e-01,0.000000000000000000e+00
2.926790436328190470e-01,5.431030904218373534e-01,4.771412837984412847e-01,5.775477046355209643e-01,7.293843039100104120e-01,3.562998074121274117e-01,4.983867041962364852e-01,6.754927212145191984e-01,5.212388791310591796e-02,8.619194197392050505e-01,4.036177788937794775e-01,5.895815341655977759e-01,8.699429037520391983e-01,0.000000000000000000e+00
2.926775208633252134e-01,5.433254632098268866e-01,4.774331703354400824e-01,5.775475391750628518e-01,7.293838410744521994e-01,3.553626011694920317e-01,4.984975788735225843e-01,6.735271548891422766e-01,5.161249913027900899e-02,9.079500058375500338e-01,4.011223854402861111e-01,5.878669847608986032e-01,8.838499184339313475e-01,0.000000000000000000e+00
2.926674333545997153e-01,5.435037310342849537e-01,4.773345156557928237e-01,5.775474739830641635e-01,7.293842568183321884e-01,3.687088784613158921e-01,5.013378507579516752e-01,6.732529370954239978e-01,5.295103391995908265e-02,8.173495470482150527e-01,3.337564721055803485e-01,6.049246610697522203e-02,6.001223491027731782e-01,0.000000000000000000e+00
2.926790552182291227e-01,5.442927925309622994e-01,4.785446162194156861e-01,5.775475867190803525e-01,7.293839619970921007e-01,3.640509767931600082e-01,4.990611366081921241e-01,6.749556659668928260e-01,5.337964206649072757e-02,7.737524833898393739e-01,3.224603396593950233e-01,3.932505003884756434e-02,5.754486133768352829e-01,0.000000000000000000e+00
2.926805455554902236e-01,5.461991739011944347e-01,4.782230432776671813e-01,5.775500488356350992e-01,7.293815255789686258e-01,3.551268173037746556e-01,4.975937011358401163e-01,6.720634783185563954e-01,5.147283030285112332e-02,8.978534464103277157e-01,4.914293435714566227e-01,7.677617079884927476e-01,6.880913539967373760e-01,0.000000000000000000e+00
2.926760273673389423e-01,5.434104473541977454e-01,4.783358233802614823e-01,5.775477079546001979e-01,7.293840799108568529e-01,3.557967507829293274e-01,4.981922356142399200e-01,6.755269974634924290e-01,5.301021126308658182e-02,8.878317798125128224e-01,3.757278378376225358e-01,7.493889760756289320e-01,7.614192495921695558e-01,0.000000000000000000e+00
2.926790155057241716e-01,5.436268066597896853e-01,4.776049158093654268e-01,5.775476567195728661e-01,7.293840794297865582e-01,3.537685706403966290e-01,4.985564969330101848e-01,6.732495736715040646e-01,5.161912294311800375e-02,8.772354025685619172e-01,4.456184285742648687e-01,6.339971455211425022e-01,8.320554649265905489e-01,0.000000000000000000e+00
